,ci_test_results,z_test_results,z_test_p_values,t_test_p_values,mean_diff
FBXO38,False,False,0.5826593889455216,0.5827823244510643,0.4878448195999958
AC243756.1,False,False,0.7255146914645304,0.7255887942360102,0.3652888652419999
GH1,False,False,0.3760198373738596,0.37623307346086854,3.715209004432391
NUBP1,False,False,0.07729432431210852,0.07759996136330602,1.6452294339999938
FBXO8,False,False,0.5734966576518007,0.5736230880491628,0.6221978896000007
CDHR2,False,False,0.9046687437898868,0.9046928482547743,0.06488520918929985
KCNE1,False,False,0.12436919691650619,0.12468615777471327,1.4274341114022002
GRM8,False,False,0.6999828930113767,0.7000650073826554,0.47137077578296593
ODF2,True,True,1.1495766638239836e-08,1.5148919652988846e-08,4.711015145999994
FBXO17,False,False,0.4881337251729865,0.488295033214302,0.9552079985639992
DEFB112,False,False,0.6284200034596079,0.6285261769876662,0.7909412653732661
UBE2R2,False,False,0.7246028067085946,0.7246771908780931,0.34274423799998743
EFCAB5,False,False,0.18246115939918417,0.1827653983926254,2.526547273366021
GJD2,True,True,0.027674475670377528,0.027902640852196115,1.608969178123218
GTF2F2,False,False,0.4868050370679542,0.48696692133562036,0.7878501763999957
DDI2,False,False,0.9495090998378239,0.9495217800165014,0.05621066119999796
ZNF793,False,False,0.10973313497143646,0.11004964272494602,0.41815594756999985
THBS3,False,False,0.7060464665496242,0.7061266528382507,0.2694721042000019
FTHL17,False,False,0.4798654793578765,0.48003038961054834,0.4781508778895848
RB1CC1,False,False,0.30383879165235195,0.3040879294505198,2.1643032019999993
INS,False,False,0.521690130880405,0.5218372246120941,0.22834414848028012
AKTIP,True,True,0.00019656889685525458,0.00020756808917943076,5.861168647000003
CLDN25,False,False,0.938971253760387,0.9389865991819304,0.09755016024692975
FGFR1OP2,True,True,2.0268563356742501e-16,6.257612748754318e-16,9.582953931999988
HPGD,False,False,0.2597656150306774,0.2600365002232782,2.850959137165999
RP11-231C14.4,True,True,6.664076902191516e-05,7.150390097106611e-05,39.350322696000006
PRSS12,False,False,0.7532262762391893,0.7532919857843827,0.4123202954981995
RAB40AL,False,False,0.2022925437279628,0.2025892909418304,0.9806173665949399
RP5-864K19.6,False,False,0.7733282601833071,0.7733880624842512,0.11269109999299909
LCE1B,False,False,0.991609110031581,0.9916112118492635,0.0056170361661581625
PDP2,True,True,0.034261607198952444,0.03450852315774497,1.582348694660002
FGF9,False,False,0.4156404602767241,0.415834634522099,1.1620329448453994
ATP5D,False,False,0.6380360018137865,0.6381387950722073,1.6418112805999954
CLSTN2,False,False,0.644858641543876,0.6449590653204311,0.5757966233397198
AC005477.1,False,False,0.9934436770189632,0.9934453192523854,0.008649113618876214
GPR146,False,False,0.08070223726306228,0.0810098723309285,2.0220378425425993
USP17L1,False,False,0.2812188981854178,0.28147929233106445,1.1238059937282951
ANKRD17,False,False,0.4020222803135777,0.40222293007005483,0.6988966689999963
SRCAP,False,False,0.5267026299654076,0.5268476565893065,1.079578091000002
SLC15A2,True,True,2.5061104715858153e-05,2.7331824899571498e-05,6.279591063459998
SLC7A6,False,False,0.628467884052873,0.6285740406306008,0.7488945263999938
PLCB3,False,False,0.5673692503095493,0.5674980443090285,0.6010103332000014
MAGEB3,False,False,0.1829707128132393,0.18327477322108937,1.0648968466880884
RNF111,False,False,0.2892278804156859,0.2894843044005538,2.1170699803999966
ADCY2,False,False,0.364498448980356,0.3647173425293532,0.81749824327892
RASD2,False,False,0.9362744771160694,0.9362905062464748,0.07633604080599987
CRIPT,False,False,0.25686597197685046,0.25713825332609064,2.286647104
TNFRSF10A,True,True,3.230716104566877e-29,1.339400590187473e-27,7.99767933014
TRIM11,True,True,4.784284908976337e-17,1.621677077787922e-16,9.589642512999994
DECR1,False,False,0.14880623150072098,0.14912005992710647,2.9745495539999993
SLC25A2,False,False,0.889158785433575,0.8891869042192313,0.17703994901559983
ACTL6A,False,False,0.9221998915883974,0.9222195015314236,0.14700302119999975
WARS2,False,False,0.5927190105048842,0.5928381631250708,0.5038921600000004
ANKRD35,False,False,0.22840647811522818,0.22869204125655124,0.9299286276770001
ACOX1,False,False,0.8472329594705373,0.8472721544356967,0.17732487479999648
REEP6,False,False,0.9520040488566672,0.9520160993685083,0.07577327700399916
UBE2E1,True,True,0.005576488058893556,0.005680198766922765,6.987284009999996
TBC1D9,True,True,3.622006156846725e-32,3.331920386712169e-30,17.721494103931995
ZNF385A,True,True,0.007141628383554743,0.00726086447638395,6.677763882200001
SLC16A4,False,False,0.3922730954827881,0.3924784320315431,1.2114933001480006
CTSZ,False,False,0.93969950895066,0.9397146698598025,1.4729614280000192
TRAF6,True,True,1.4616094135848467e-09,2.0639938819050143e-09,2.7754381710000047
SDHB,False,False,0.9051989922656579,0.9052229601581752,0.2649037319999934
CYP20A1,False,False,0.2520122559924858,0.25228685961380415,1.6690399154000009
C1orf234,False,False,0.4122714733980518,0.412467241569869,0.5485054152928875
PDXP,False,False,0.8896830562593685,0.8897110387039591,0.2465086228000004
BAX,True,True,1.2618399643246874e-16,4.015430231365235e-16,28.03598774599996
ATG16L2,True,True,0.022892942825101063,0.02310430150664291,20.76497831380003
STIL,True,True,0.02682491310137057,0.02705031518141117,3.352960499799998
TRPC4AP,True,True,3.001114010274745e-09,4.133341140504186e-09,13.165130415999997
LRRC10,False,False,0.7994138802016967,0.7994662233457215,0.3184150617226602
SRGAP2,False,False,0.7292846599124362,0.7293576029271982,0.6197430487999966
UBIAD1,True,True,0.0460821120902162,0.04635374413245823,2.4567200364000037
MMP16,False,False,0.6027001466416129,0.6028156011877992,0.4280251237651398
HPCAL1,True,True,0.04760755651735682,0.04788174457883777,7.001028382000015
SPSB2,True,True,0.04269070384881211,0.04295618899567956,1.5388097359999975
EPHB6,True,True,4.472332589719584e-10,6.594356723902442e-10,5.977282006720001
C11orf30,True,True,0.00013783599112439422,0.00014627991208798877,3.9963357598000044
COIL,False,False,0.07734963541350534,0.07765530690924458,2.500835976200001
SOX15,False,False,0.2989866484913045,0.29923821055813515,0.6348507199719995
DYRK1B,True,True,0.000576812888377925,0.0006007444172580376,4.649552372280002
BLACE,False,False,0.3079075628785488,0.3081546654777176,1.6587185908791997
DDRGK1,True,True,1.6767859105979823e-06,1.9305841986034807e-06,7.9684385339999935
SMNDC1,False,False,0.857445687830249,0.857482150599516,0.1480323179999985
OR5W2,False,False,0.9841448767203727,0.9841488489918095,0.026417368825979448
MCTS1,False,False,0.8361401152295074,0.8361823059332765,0.4726478830000005
INTS7,False,False,0.23898726664391723,0.23926799500832105,0.9421387484000014
RPUSD4,True,True,0.0349724422049221,0.035221133916401796,1.8081097770000056
VSIG4,False,False,0.3095582628067164,0.3098045392865835,4.543312634950425
RIMBP2,False,False,0.9878499961802449,0.9878530398570674,0.019148962371972056
EVL,True,True,1.8908417372873598e-30,1.0841767565056256e-28,131.774904346
PCGF3,True,True,1.4986536771537702e-09,2.1144321263189895e-09,12.635480691999994
TRNP1,False,False,0.06350986425126816,0.06380452298397793,4.966510920493398
KIRREL2,False,False,0.11125012596311623,0.11156678166265724,1.81826346816032
CXCL8,False,False,0.4781470827021429,0.47831274650603794,40.69314378352806
YY2,False,False,0.8912522502315275,0.8912798248763011,0.16132374396799998
BTBD18,True,True,0.03702514064635834,0.03727872611507429,2.6636800790011286
ARL6IP5,True,True,2.77408134252191e-20,1.61179355719901e-19,34.30979841199999
RWDD2B,False,False,0.05869041034806164,0.05897990683317643,0.1358642232948004
HILPDA,False,False,0.06415445967425984,0.06444975065715451,5.361987771999999
CNTNAP3B,False,False,0.5802492029252462,0.5803730531599005,0.5207112094674797
PGM2,False,False,0.9771686014594493,0.977174323151401,0.04194484359999784
NCAPD2,False,False,0.14024979075133798,0.14056517479735586,2.0198489452000032
HHLA2,False,False,0.5223775956496948,0.522524405012359,1.0170163438443995
ANKRD12,False,False,0.2886276895070481,0.28888441173225593,2.2065921542000027
FYB,True,True,2.559096342304692e-18,1.0599575423789062e-17,50.41751733084001
FBXL18,False,False,0.658548629217393,0.6586443693048563,0.37368832299999966
TXNDC8,False,False,0.9342382129074696,0.9342547587687344,0.06428884328894235
AQP2,False,False,0.9654945176860403,0.9655031710323418,0.04900670879819602
C11orf86,False,False,0.48502211164325304,0.4851847707227015,0.65072961459352
MDH1,False,False,0.31501087666227945,0.3152544231740812,4.856693442000022
DLL4,False,False,0.6987241048050152,0.6988066214784525,0.6170576314796001
ASNS,False,False,0.1655003075502618,0.16580997659879293,5.763119760000009
PIFO,False,False,0.1308994374347851,0.13121597828068812,1.4113819279819002
SLIT3,False,False,0.5041543921222965,0.5043088324354825,1.2379650904827395
RAD23B,False,False,0.5982903571620992,0.5984074388182101,1.5254899340000065
OPRM1,False,False,0.6938779421525896,0.6939620142416456,0.5968808929984004
GRM4,False,False,0.48682320534858126,0.4869850817301813,0.48106628428005993
IFNL3,True,True,2.2509338190963804e-05,2.459545139630823e-05,11.125818570056678
C1orf74,False,False,0.12911849051077287,0.1294351796491054,1.5896927441800002
PTGIR,True,True,0.00029963349517588515,0.00031461622661223173,8.6772180749124
PIH1D2,False,False,0.2497028996854711,0.24997860121383447,1.8680797168909995
GLIS2,False,False,0.08156710680525772,0.08187521005514056,1.481173305283999
ENGASE,False,False,0.6717111962426727,0.6718025200797447,0.5584864612800011
CEP350,False,False,0.056554565848453704,0.05684151075311518,3.5110284887999903
NRXN1,False,False,0.10198446016989995,0.10229979261615575,1.36840104455864
MSTO1,False,False,0.7595775390279256,0.759641366384057,0.41848057280000006
RPIA,True,True,0.03319966457605153,0.033443845477834085,5.271026152999994
KRTAP22-2,False,False,0.16493293275683496,0.16524276436344956,2.041870836710959
MAGEA1,False,False,0.2418915894731466,0.24217096717803147,3.0882797431976456
SLC25A51,False,False,0.05634778367469173,0.056634472333087375,1.276341814800002
LAMC1,False,False,0.17033551239940903,0.17064374258075188,5.454393325639998
NPAP1,False,False,0.12592433907502362,0.1262412313730244,0.48690156479319996
USP7,True,True,2.501748131058143e-06,2.854986165824111e-06,6.536067496000001
PPAPDC3,False,False,0.1701597317806337,0.17046801590128774,1.5202074496134002
KIAA1143,False,False,0.4240845317043953,0.42427473503255986,1.3529244433999956
SAV1,True,True,7.303517238934581e-21,4.720015500700133e-20,10.673111516000006
FAM177A1,True,True,4.4985466772492654e-07,5.343747256580111e-07,13.602605283999978
CSK,False,False,0.1545931423739199,0.15490568385377335,6.855994253999995
KRT5,False,False,0.29024014004367327,0.2904960607945513,22.069752280771
TAF6L,False,False,0.4555397704186438,0.45571550283434903,1.1176346835999986
TBL2,False,False,0.5255051446770036,0.5256506638037577,0.7583519959
LAMTOR2,True,True,2.9109998711346104e-10,4.3627084497997884e-10,12.581904842000014
TKFC,False,False,0.1514527621387843,0.1517660240458418,1.2687934884000036
LYPD6B,False,False,0.8154337283222688,0.8154815961738457,0.1821020560275204
ANKRD2,False,False,0.16202999486334524,0.16234063656444345,1.081555236081266
AASDHPPT,False,False,0.48393043224381493,0.48409356663705483,0.9696276381999986
GINM1,True,True,1.0058654263869776e-08,1.3311482939015511e-08,6.388279392999998
SH3BP5L,True,True,0.0030134781847625256,0.0030852755835824026,3.3457109851999984
MYOF,False,False,0.0598289611672948,0.06011974927918034,6.518933361131992
TMEM263,False,False,0.5678090727770921,0.567937696408362,1.0345415776000024
USP17L22,False,False,0.5034711084135925,0.5036258386047304,0.7834334127166994
ABCC3,False,False,0.07892052651207945,0.07922714810210364,1.6051627886706
SAXO2,False,False,0.6278837506940607,0.6279901141442521,0.5234840747949994
DPF1,False,False,0.05256450071705776,0.05284619562610834,3.463687784414674
ABCA8,False,False,0.08908460061618682,0.08939616702802769,2.739672667067696
ADGRF2,False,False,0.9094886511762308,0.9095115157260613,0.23065376758898726
INO80,False,False,0.26224705738889387,0.2625167429622357,0.8071247413999991
PABPC4,True,True,9.373206842287859e-11,1.468824248025133e-10,23.006833183999987
AHSA1,False,False,0.47008557593122524,0.47025479722433816,2.4794759740000103
TNP2,False,False,0.2150558011550373,0.21534723548219314,0.9391442665537808
LMTK2,False,False,0.6439174636688431,0.6440182129039439,0.3850577777999984
A2M,True,True,0.01590079884604982,0.01608058987418153,16.824068592700005
ANKRD6,True,True,0.005212340438219773,0.0053120876760657815,0.6576913267199993
SMCR8,False,False,0.8441188612596782,0.8441588941836119,0.4535249859999979
TEX13A,False,False,0.12199234174206308,0.12230936729628487,2.26864119935646
AP2S1,True,True,0.009461406222560515,0.009600205290336688,14.696056817999988
TREH,False,False,0.25171884856900495,0.25199359194166493,2.1958472841072867
LIN7B,False,False,0.14573219849941163,0.1460466359184544,1.690723438107999
ARID1B,True,True,0.0005443140549862724,0.0005672882356087878,4.3653949624
C1orf50,False,False,0.883792574606019,0.8838220916976922,0.20689909519999716
MFSD11,False,False,0.31001643479458274,0.3102624819395137,1.800586168999999
CYP3A5,False,False,0.3537943468600002,0.3540185328890091,1.4803134900003998
C1orf68,False,False,0.1784141176506654,0.17871974531571788,2.3515193683020126
HSDL2,False,False,0.08447357862378191,0.08478314612954325,1.6436409857999976
ATP5J,False,False,0.9836654687180333,0.9836695611643029,0.11071081399998661
NAA38,True,True,0.006507588869404179,0.006620804341800207,9.425646751999977
MARK3,True,True,8.63055725123415e-07,1.0090755905974106e-06,7.7164819919999985
PRKAG1,False,False,0.28535685848376946,0.2856152040815476,1.9045783740000104
APOD,False,False,0.33164655183713987,0.331881771354128,36.4491889436158
ARPC5L,True,True,2.355075383157059e-28,7.839876608088961e-27,23.129730526999992
VANGL2,False,False,0.7350759340439874,0.7351471067025788,0.5194200467918004
ZBTB48,False,False,0.4325644342040942,0.4327506855086869,1.5621288359999994
SCX,False,False,0.15428420864084144,0.15459682324114085,1.7174913925754005
SLC39A6,False,False,0.9127182911342308,0.9127403267171263,0.7077359609999974
SLC9A7,True,True,4.143597709073424e-32,3.7494525725810835e-30,7.632594380279999
DHX29,False,False,0.5115689883344872,0.5117203004922495,0.8058781374000006
CCDC54,False,False,0.5230254425443142,0.5231719841775302,0.6973019930102097
NFATC3,True,True,1.4488663366415155e-17,5.320063308286193e-17,16.134907014800007
HERPUD2,True,True,1.0165762160674149e-19,5.34071128738885e-19,14.405155826800005
APEH,False,False,0.1740630633313558,0.1743701220834211,2.4323481040000132
EP300,False,False,0.4014517122848362,0.40165263519673033,1.0882754119999944
VPREB1,False,False,0.612218992772229,0.6123309711467237,0.31991093252695135
LY75-CD302,False,False,0.8922174460595025,0.8922447700789384,0.06475977877760108
UROC1,False,False,0.06849944448946772,0.06879866977593851,1.3462533337986713
KRT16,False,False,0.15703408134157298,0.1573460283635817,3.1080430003963606
UCHL1,False,False,0.19920454772698937,0.19950252812416683,10.89801621010239
AMPH,False,False,0.37285184349970524,0.37306663077004476,1.6581161983545996
EIF2A,False,False,0.1028324404043771,0.10314793759433893,3.066250507999996
GOLGA6L2,False,False,0.23750334462000233,0.2377847594038183,0.6615132581952199
DYNLRB1,True,True,0.0032190469438102163,0.003293827688745482,16.045647648
CNTROB,False,False,0.1014997916062229,0.10181502568433547,2.937259160199993
ABHD2,True,True,1.4100746807134963e-13,2.9834938256885273e-13,16.64574559399999
DRAXIN,False,False,0.40359955807092296,0.4037994534715428,0.7497539201160004
SLC7A9,False,False,0.2074899748708361,0.20778459853727982,1.8939586337383205
PIP4K2A,True,True,8.949945918699736e-41,1.2539361085133857e-37,87.52090109599999
CORT,False,False,0.667134408803279,0.6672272587139028,0.5833466833989998
CBLL1,True,True,8.150777928272238e-05,8.71817661884164e-05,5.838635358999994
NEXN,False,False,0.3566964534446726,0.3569192014657514,1.0920876130949972
MTIF3,True,True,0.00015111209122959055,0.00016015772031094117,4.0121183000000045
CXCL1,False,False,0.42613400266972856,0.42632324752125506,9.818025100168448
TSPYL5,False,False,0.3683285460013852,0.36854555398759625,1.4926296132599992
FOXM1,False,False,0.9180993934553418,0.9181200509883456,0.19239466072000155
